"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","52/2647","224/18723",0.000168033782588598,0.00207309557630013,0.00157796317684476,"ENO1/LMNA/HSPA1B/PPIA/GNAI2/PRDX2/PARK7/CTNNA1/CLU/HYOU1/DDX3X/CTTN/SOD2/ARHGEF2/CSNK2A1/HMGB2/LGALS3/OPA1/TPT1/THBS1/MIF/GCLC/DNAJA1/FYN/CSNK2A2/GSK3B/HMOX1/CD74/ACAA2/YAP1/ITGA6/AKT1/NOL3/BID/USP47/GCLM/ICAM1/HTT/PHIP/PTPN1/SLC35F6/PIH1D1/TMBIM1/SERPINE1/NLE1/PTTG1IP/SYVN1/BCL2L1/KDM1A/CX3CR1/ZC3HC1/PSEN1",52
"GO:0060998","GO:0060998","regulation of dendritic spine development","20/2647","61/18723",0.000173382597623914,0.00213477323324444,0.00162490991321563,"APOE/DBN1/PAFAH1B1/ACTR2/DNM3/OPA1/PTPRS/HDAC2/EIF4G2/MTOR/PAK3/FMR1/BAIAP2/TANC2/UBE3A/KIF1A/ARF6/PPP1R9A/ITSN1/PSEN1",20
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","57/2647","252/18723",0.000175874501008643,0.00216109774177019,0.00164494714911399,"COL6A3/ANXA2/C4B/C4A/PARK7/SERPINH1/PEBP1/DDX3X/CSNK2A1/SFN/LTF/ITIH4/PAK2/VTN/POR/CSTB/PICALM/THBS1/TMED10/APP/ITIH3/CST3/USP14/SERPIND1/UBE2O/A2ML1/SERPINE2/SORL1/CD109/AQP1/AMBP/SERPINB5/RPS6KA3/C5/AKT1/MT3/BST2/NOL3/DNAJB6/LAMTOR5/TIMP1/USP47/SERPINF1/MICAL1/SERPINB2/ITIH5/ARL6IP1/LCN1/IGBP1/PIH1D1/SERPINE1/NLE1/LPA/SERPINB12/SERPINA6/CARD16/UCHL5",57
"GO:0032434","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","35/2647","134/18723",0.000178921825804497,0.00219412769114069,0.00167008831695764,"HSP90AB1/HSPA1B/PARK7/CLU/USP5/RAD23B/USP7/SGTA/GIPC1/UBQLN2/DNAJB2/GSK3A/USP14/GCLC/UBE2V2/RPL11/DDRGK1/STUB1/UBXN1/GSK3B/UFL1/UBQLN4/EIF3H/CSNK1E/OGT/AKT1/RAD23A/HECTD1/DAB2/CSNK1A1/GBA/ARIH1/SUMO1/PSEN1/UCHL5",35
"GO:1902414","GO:1902414","protein localization to cell junction","27/2647","94/18723",0.000179647882124827,0.00219861646520304,0.00167350500466878,"FLNA/ACTB/SCRIB/FERMT2/KIF5B/TJP2/KIF5C/RAP1A/PAK2/RAB8A/DAG1/BSN/MAPK8IP3/CDK5/BAIAP2/DLG4/GRIPAP1/DLG2/NRXN1/JAM3/ADAM10/ARHGAP44/LGI1/GPC6/CLSTN1/CPLX1/GPC4",27
"GO:0036465","GO:0036465","synaptic vesicle recycling","23/2647","75/18723",0.000182960429896685,0.00223061157659123,0.00169785849236456,"ACTB/CANX/SCRIB/DNM2/CYFIP1/DNM3/AP2M1/PICALM/SNCG/SH3GL1/NLGN3/PPP3CB/PLAA/SNCB/NLGN4X/AP3B1/CDK5/GRIPAP1/ARF6/DENND1A/SYT7/ITSN1/TOR1A",23
"GO:2000059","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","17/2647","48/18723",0.000182992696884265,0.00223061157659123,0.00169785849236456,"HSP90AB1/PARK7/RPL5/CSNK2A1/USP7/RPL23/SGTA/GIPC1/USP14/RPL11/DDRGK1/CSNK2A2/UBXN1/EIF3H/OGT/PSEN1/UCHL5",17
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","90/2647","442/18723",0.00018428546638298,0.00223873461117752,0.00170404144389267,"PLEC/YWHAE/PPP2R1A/PPIA/GNAI2/YWHAB/PARK7/APOE/NPM1/PPP2CA/MVP/EIF4G1/PRKAR1A/ADAR/LGALS3/SFN/TARDBP/PAK2/THY1/SLC27A1/DMD/ROCK2/SPAG9/PPP5C/GSK3A/FKBP1A/GIT1/PPP1R9B/DYNLL1/DNAJA1/TIPRL/WNK1/CDK5RAP3/PKN1/LPCAT1/GSK3B/IRS2/ILK/PPP1R1B/TSG101/MTOR/SORL1/CD109/PPP2R5D/PIP4K2B/SNX6/PIP4K2A/AKT1S1/CHMP6/CDKN2A/FKBP8/EPHB2/ARPP19/PRKAR1B/AKT1/DNAJC10/TMED2/PPP1R8/CSK/ENSA/NF2/PPP2R5A/RASSF2/HDAC4/MICAL1/PTPRJ/CDKN2C/PDCD4/SPRY4/CHP1/NUP62/PTPRC/PTPN1/RGN/PTPN6/GPD1L/NF1/NCK2/CACTIN/GBA/VPS25/APOC1/MEN1/PLEK/CDKN1B/NCOR1/ARRB1/PSEN1/PIP4K2C/ZBED3",90
"GO:0042593","GO:0042593","glucose homeostasis","58/2647","258/18723",0.000184392256332453,0.00223873461117752,0.00170404144389267,"PARK7/PFKM/LGALS1/KIF5B/SRI/NME1/PYGL/RPS6/RAB11B/OPA1/VGF/TRA2B/OSBP/RAC1/OXCT1/NCOA5/PRCP/HLA-DRB1/PPP3CB/MAP4K4/HK3/GCLC/DYNLL1/PHPT1/ZBTB20/IRS2/HK2/RBP4/FIS1/POMC/PRKACA/STXBP3/CYBA/STX4/SLC16A1/NUCKS1/AKT1/PRKAA1/FOXK1/HMGN3/GCLM/ICAM1/SERPINF1/ASPSCR1/BAD/SESN3/ENY2/C2CD2L/SLC39A14/PIK3R1/APPL2/CRTC2/SMARCB1/PIH1D1/MEN1/PLSCR3/AACS/RAB11FIP5",58
"GO:0036010","GO:0036010","protein localization to endosome","11/2647","24/18723",0.000185523186813564,0.00224799623386991,0.00171109104630054,"EZR/RDX/SCRIB/VPS35/ROCK2/PACSIN2/RAB35/SORL1/TOLLIP/ARF6/DTX3L",11
"GO:1903364","GO:1903364","positive regulation of cellular protein catabolic process","39/2647","155/18723",0.000185984361443255,0.00224912177293853,0.00171194776473874,"HSPA1B/EZR/RDX/APOE/CLU/USP5/PSMC6/VPS35/PSMC2/PSMC5/PSMC3/SGTA/UBQLN2/DNAJB2/GSK3A/GCLC/UBE2V2/CD81/DDRGK1/STUB1/GSK3B/PTK2/VPS11/FMR1/CCDC22/CSNK1E/AKT1/RNF40/RGN/BAG2/RAD23A/HECTD1/DAB2/CSNK1A1/PTTG1IP/GBA/ARIH1/SUMO1/PSEN1",39
"GO:0051261","GO:0051261","protein depolymerization","31/2647","114/18723",0.000187810896833731,0.0022667216343154,0.00172534412402279,"SPTAN1/SPTBN1/HSPA8/RDX/GSN/WDR1/SPTB/CAPZB/LIMA1/ARHGEF2/ADD2/CKAP5/CAPZA1/STMN1/KIF2A/SCIN/CLASP1/SH3GL1/PPP1R9B/TAOK1/SPTBN4/VPS4A/STMN2/MAP6D1/FLII/CAMSAP2/MICAL1/CKAP2/PLEK/HDAC6/STMN3",31
"GO:0032868","GO:0032868","response to insulin","59/2647","264/18723",0.000192790248162023,0.00232222888663801,0.00176759417810338,"PKM/GNAI2/STAT1/CYFIP1/CAD/MYO5A/OPA1/VGF/APPL1/RAB10/SLC27A1/RAB31/NCOA5/SORBS1/HADH/RAB8A/GSK3A/RAB8B/GRB2/PRKCB/GGH/GCLC/RAB13/VPS13C/GSK3B/IRS2/MTOR/SORL1/SORT1/SOGA1/CDK4/PIP4K2B/PIP4K2A/STXBP3/IDE/PPAT/PTPRA/FABP3/LPL/NUCKS1/BAIAP2/OGT/INPPL1/AKT1/PRKAA1/GPT/AKT2/ICAM1/PHIP/PTPN1/SESN3/SLC39A14/RPS6KB1/PIK3R1/APPL2/RARRES2/IGF2/PIP4K2C/ZBED3",59
"GO:0051893","GO:0051893","regulation of focal adhesion assembly","21/2647","66/18723",0.000194154987752169,0.00232947840904223,0.00177311224467703,"IQGAP1/FERMT2/RHOA/THY1/RAC1/CLASP1/APOD/ROCK2/THBS1/MAP4K4/LIMCH1/PTK2/PTPRA/SLK/S100A10/PTPRJ/SDC4/FAM107A/BCAS3/MMP14/LIMS1",21
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly","21/2647","66/18723",0.000194154987752169,0.00232947840904223,0.00177311224467703,"IQGAP1/FERMT2/RHOA/THY1/RAC1/CLASP1/APOD/ROCK2/THBS1/MAP4K4/LIMCH1/PTK2/PTPRA/SLK/S100A10/PTPRJ/SDC4/FAM107A/BCAS3/MMP14/LIMS1",21
"GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading","19/2647","57/18723",0.000195877222149962,0.00234553371699965,0.0017853329473978,"FLNA/ACTN4/P4HB/POSTN/DNM2/CALR/FERMT2/CDC42/RAC1/GBP1/C1QBP/ILK/PTK2/ARHGEF7/S100A10/CSPG5/SPRY4/UNC13D/LIMS1",19
"GO:0006378","GO:0006378","mRNA polyadenylation","16/2647","44/18723",0.000197840869462556,0.00235979333946842,0.00179618684117321,"PABPC1/CPSF6/NUDT21/APP/CPSF7/SUPT5H/CSTF2/ZC3H14/FIP1L1/RNF40/CPSF3/SYMPK/CPSF1/CSTF3/PAPOLA/NELFE",16
"GO:0021762","GO:0021762","substantia nigra development","16/2647","44/18723",0.000197840869462556,0.00235979333946842,0.00179618684117321,"ACTB/CKB/HSPA5/YWHAE/GLUD1/YWHAQ/MAOB/CDC42/RHOA/GNB4/PADI2/SEC16A/DYNLL1/COX6B1/S100A1/FGF2",16
"GO:0045069","GO:0045069","regulation of viral genome replication","25/2647","85/18723",0.000204562124724873,0.00243520642435634,0.0018535884739613,"PPIA/ILF3/PABPC1/DDX3X/ADAR/LTF/VAPB/HACD3/MAVS/NOTCH1/MX1/STAU1/LARP1/TOP2A/EIF2AK2/SRPK2/ISG15/IFIT1/BST2/BTBD17/PKN2/PPID/PLSCR1/RAD23A/PPIH",25
"GO:0033500","GO:0033500","carbohydrate homeostasis","58/2647","259/18723",0.000205454481703628,0.00244107105012462,0.0018580524087717,"PARK7/PFKM/LGALS1/KIF5B/SRI/NME1/PYGL/RPS6/RAB11B/OPA1/VGF/TRA2B/OSBP/RAC1/OXCT1/NCOA5/PRCP/HLA-DRB1/PPP3CB/MAP4K4/HK3/GCLC/DYNLL1/PHPT1/ZBTB20/IRS2/HK2/RBP4/FIS1/POMC/PRKACA/STXBP3/CYBA/STX4/SLC16A1/NUCKS1/AKT1/PRKAA1/FOXK1/HMGN3/GCLM/ICAM1/SERPINF1/ASPSCR1/BAD/SESN3/ENY2/C2CD2L/SLC39A14/PIK3R1/APPL2/CRTC2/SMARCB1/PIH1D1/MEN1/PLSCR3/AACS/RAB11FIP5",58
"GO:0044275","GO:0044275","cellular carbohydrate catabolic process","15/2647","40/18723",0.00020992538388944,0.00248934819303458,0.00189479917272512,"TPI1/PYGB/PYGM/PGAM1/PFKM/PPP1CB/HMGB1/PPP1CA/PYGL/GPD2/SCARB2/SORD/AGL/GSK3A/ABHD10",15
"GO:0072350","GO:0072350","tricarboxylic acid metabolic process","8/2647","14/18723",0.000213472767500023,0.0025207080070116,0.00191866909568195,"GLUD1/IDH1/IDH2/ACLY/CS/IDH3B/ASS1/IDH3G",8
"GO:1990173","GO:1990173","protein localization to nucleoplasm","8/2647","14/18723",0.000213472767500023,0.0025207080070116,0.00191866909568195,"CCT2/CCT8/CCT3/CCT4/DKC1/LARP7/MEPCE/WRAP53",8
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","34/2647","130/18723",0.000213808211500247,0.0025207080070116,0.00191866909568195,"PARK7/PGAM1/PPP1CB/SHMT2/PHB2/HMGB1/PPP1CA/RHOA/SORBS1/AK4/APP/GSK3A/GIT1/GPD1/ZBTB20/CHCHD2/GSK3B/IRS2/MTOR/POMC/IDE/OGT/AKT1/NDUFA4/PRKAA1/AKT2/CDK1/HDAC4/ARL2/PRKAG1/P2RX7/NCOR1/IGF2/PSEN1",34
"GO:0048545","GO:0048545","response to steroid hormone","72/2647","339/18723",0.000216517813815015,0.0025219052443076,0.00191958038814171,"ATP1A2/HSPD1/ANXA1/EGFR/IDH1/MAOB/PARK7/PHB/COL1A1/CALR/PHB2/HMGB1/CAD/SAFB2/HMGB2/RHOA/PADI2/RBBP7/SAFB/S100B/AGL/CNOT1/PCNA/ALDH3A1/UBE2L3/THBS1/NOTCH1/IGFBP2/PTGES3/VPS18/PPP5C/PGRMC2/CD38/PPP1R9B/DNAJA1/DDRGK1/SPP1/PKN1/HNMT/UFL1/SPARC/VPS11/AQP1/EIF4E/CYBA/UFM1/YAP1/ANXA3/KRAS/WBP2/CNOT2/NPC1/ICAM1/SERPINF1/AIF1/ASS1/ALPL/CYBB/UBE3A/BAD/ACSBG1/DAB2/FAM107A/PRMT2/CARM1/GBA/USP8/PTN/IL1RN/KDM1A/HDAC6/NCOR1",72
"GO:0060338","GO:0060338","regulation of type I interferon-mediated signaling pathway","14/2647","36/18723",0.000217327294533109,0.0025219052443076,0.00191958038814171,"HSP90AB1/ADAR/CDC37/MAVS/TTLL12/YTHDF3/YTHDF2/ISG15/LSM14A/IRF3/PTPN1/PTPN6/METTL3/CACTIN",14
"GO:1905476","GO:1905476","negative regulation of protein localization to membrane","13/2647","32/18723",0.000217612394244383,0.0025219052443076,0.00191958038814171,"CLTC/GDI1/AP2M1/PICALM/GBP1/CSK/PPP2R5A/HECTD1/DAB2/TMBIM1/ABI3/BCL2L1/LRRC15",13
"GO:0050764","GO:0050764","regulation of phagocytosis","27/2647","95/18723",0.000217616768054839,0.0025219052443076,0.00191958038814171,"C4B/C4A/DNM2/CALR/HMGB1/RAP1A/APPL1/MYO18A/RAB31/SNX3/ITGA2/LMAN2/FCER1G/CYBA/AZU1/CD47/CAMK1D/CSK/PTPRJ/PTPRC/PLSCR1/PRTN3/APPL2/TUB/SYT7/ANO6/C2",27
"GO:0001678","GO:0001678","cellular glucose homeostasis","42/2647","172/18723",0.000218248486811088,0.0025219052443076,0.00191958038814171,"LGALS1/KIF5B/SRI/NME1/RAB11B/OPA1/TRA2B/OSBP/RAC1/OXCT1/HLA-DRB1/PPP3CB/MAP4K4/HK3/GCLC/DYNLL1/PHPT1/ZBTB20/IRS2/HK2/FIS1/PRKACA/STXBP3/CYBA/STX4/NUCKS1/PRKAA1/FOXK1/HMGN3/GCLM/ICAM1/SERPINF1/BAD/ENY2/C2CD2L/SLC39A14/PIK3R1/SMARCB1/PIH1D1/MEN1/AACS/RAB11FIP5",42
"GO:0001731","GO:0001731","formation of translation preinitiation complex","7/2647","11/18723",0.000218865200504835,0.0025219052443076,0.00191958038814171,"EIF2S3/EIF4B/EIF2S2/EIF5/DENR/DHX29/EIF2D",7
"GO:0019048","GO:0019048","modulation by virus of host process","7/2647","11/18723",0.000218865200504835,0.0025219052443076,0.00191958038814171,"PHB2/VAPB/DAG1/RRAGA/ATG7/BCL2L1/ANO6",7
"GO:0034427","GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'","7/2647","11/18723",0.000218865200504835,0.0025219052443076,0.00191958038814171,"EXOSC4/SKIV2L/EXOSC5/TTC37/EXOSC3/EXOSC6/EXOSC7",7
"GO:0034975","GO:0034975","protein folding in endoplasmic reticulum","7/2647","11/18723",0.000218865200504835,0.0025219052443076,0.00191958038814171,"HSPA5/HSP90B1/PDIA3/P4HB/CANX/CALR/DNAJC10",7
"GO:0075522","GO:0075522","IRES-dependent viral translational initiation","7/2647","11/18723",0.000218865200504835,0.0025219052443076,0.00191958038814171,"PTBP1/SSB/EIF3F/EIF3B/DENR/EIF3D/EIF2D",7
"GO:1904869","GO:1904869","regulation of protein localization to Cajal body","7/2647","11/18723",0.000218865200504835,0.0025219052443076,0.00191958038814171,"CCT2/CCT8/CCT3/CCT4/DKC1/LARP7/MEPCE",7
"GO:1904871","GO:1904871","positive regulation of protein localization to Cajal body","7/2647","11/18723",0.000218865200504835,0.0025219052443076,0.00191958038814171,"CCT2/CCT8/CCT3/CCT4/DKC1/LARP7/MEPCE",7
"GO:0036293","GO:0036293","response to decreased oxygen levels","69/2647","322/18723",0.000221091506703679,0.00254004492170322,0.00193338763528331,"ENO1/LMNA/PGK1/HSP90B1/HSPD1/LDHA/P4HB/POSTN/HYOU1/AHCY/PHB2/ABAT/NDRG1/HP1BP3/SOD2/RHOA/OPA1/LONP1/S100B/PIN1/AK4/ALDH3A1/ROCK2/THBS1/NOTCH1/TBL2/MECP2/PLOD1/ITGA2/CD38/ADSL/SCFD1/CHCHD2/STUB1/ITPR2/HK2/HMOX1/MTOR/FIS1/SOD3/AQP1/ACAA2/CYBA/PLOD2/EGLN1/CREB1/HMOX2/PDLIM1/AKT1/MT3/PRKAA1/NOL3/ITPR1/AGTRAP/SCN2A/ICAM1/CYBB/BAD/MTHFR/VASN/ADAM17/NF1/CASP1/KCND2/XRCC1/PTN/CDKN1B/MMP14/CARD16",69
"GO:0009062","GO:0009062","fatty acid catabolic process","28/2647","100/18723",0.00022127131133881,0.00254004492170322,0.00193338763528331,"HADHB/HSD17B4/ACAT1/ETFA/ACAA1/ECH1/DECR1/HADH/CRAT/ETFB/IVD/BDH2/GCDH/CPT1A/CPT2/ECI2/ACOX1/SCP2/IRS2/PCCB/MTOR/ILVBL/ACAA2/NUDT19/AKT1/AKT2/ACADS/ACOT8",28
"GO:0099072","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","20/2647","62/18723",0.000222291793827116,0.0025469718290848,0.00193866013931183,"YWHAE/AP2B1/SCRIB/CTNND1/DNM3/FLOT2/RAP1A/AP2M1/RAB8A/DAG1/ITGB3/DLG4/GRIPAP1/ADAM10/ARHGAP44/LGI1/GPC6/CLSTN1/CPLX1/GPC4",20
"GO:0032231","GO:0032231","regulation of actin filament bundle assembly","29/2647","105/18723",0.000223235368282893,0.00255299324738508,0.00194324341876061,"FLNA/RDX/FERMT2/CDC42/RHOA/CORO2B/STMN1/PAK2/RHOC/RAC1/CLASP1/ROCK2/CCDC88A/WASF2/EVL/SYNPO/LIMCH1/PFN2/MTOR/SORBS3/CD47/NF2/S100A10/SDC4/PIK3R1/LPAR1/PPP1R9A/PLEK/WAS",29
"GO:1903533","GO:1903533","regulation of protein targeting","24/2647","81/18723",0.000240270571134175,0.00274267734189982,0.00208762389007086,"GDI1/NUCB1/LMAN1/BAG3/SH3GLB1/PDCD5/UBE2L3/ITGB2/STOM/GSK3A/MFF/FYN/CSNK2A2/FIS1/VPS11/ANK3/CDK5/ITGAM/PRKAA1/AKT2/CHP1/UBE2D3/MICALL2/LEPROT",24
"GO:0035088","GO:0035088","establishment or maintenance of apical/basal cell polarity","17/2647","49/18723",0.000243633846446871,0.0027671624937767,0.00210626107616246,"FSCN1/WDR1/SCRIB/PDCD6IP/CDC42/CLIC4/RHOA/SLC9A3R1/LIN7C/ANK1/ARF4/LIN7A/ILK/PTK7/MARK2/SYNJ2BP/DLG2",17
"GO:0061245","GO:0061245","establishment or maintenance of bipolar cell polarity","17/2647","49/18723",0.000243633846446871,0.0027671624937767,0.00210626107616246,"FSCN1/WDR1/SCRIB/PDCD6IP/CDC42/CLIC4/RHOA/SLC9A3R1/LIN7C/ANK1/ARF4/LIN7A/ILK/PTK7/MARK2/SYNJ2BP/DLG2",17
"GO:0007611","GO:0007611","learning or memory","57/2647","255/18723",0.000243774917578495,0.0027671624937767,0.00210626107616246,"ATP1A2/EGFR/APOE/GATM/MAPK1/PAFAH1B1/ACTR2/PPT1/COMT/S100B/PICALM/ARF4/FEN1/NLGN3/RIC8A/APP/MECP2/PPP3CB/GIT1/PPP1R9B/ARL6IP5/UBA6/FYN/PPP1R1B/NLGN4X/MTOR/ELAVL4/ATP8A1/ITGA3/SLC8A2/CREB1/CDK5/YTHDF1/DLG4/EPHB2/PRKAR1B/PJA2/KRAS/PLCB1/NQO2/SCN2A/SERPINF1/SLC12A5/HTT/NRXN1/UBE3A/NF1/GRM5/LGMN/SLC6A1/TANC1/NTRK2/PRRT1/PTN/CX3CR1/PSEN1/BRSK1",57
"GO:0072665","GO:0072665","protein localization to vacuole","21/2647","67/18723",0.000245542998120471,0.00278206139057832,0.00211760156176155,"HSPA8/CLU/RTN4/RAB7A/SCARB2/SH3GLB1/GBP1/ROCK2/HGS/CD81/VPS13C/SORL1/SORT1/AP3B1/VPS4A/LAMTOR4/VPS28/LAMTOR5/VPS37B/M6PR/VPS25",21
"GO:0070584","GO:0070584","mitochondrion morphogenesis","10/2647","21/18723",0.000247944411088573,0.00279888450742683,0.00213040669202673,"PLEC/MYH14/SSBP1/OPA1/MFF/SLIRP/FIS1/PANK2/BCL2L1/MTM1",10
"GO:0099515","GO:0099515","actin filament-based transport","10/2647","21/18723",0.000247944411088573,0.00279888450742683,0.00213040669202673,"ACTN4/MYO5A/SYNE2/MYO6/SUN2/MYO5C/WASL/MYO1B/MYO1D/MYO1F",10
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process","47/2647","200/18723",0.000250189898977366,0.00281902161080216,0.00214573430546523,"ENO1/ALDOA/MTHFD1/ATIC/AK1/ACLY/SHMT2/PAICS/NME1/ACAT1/IMPDH2/PRPS1/PPT1/PDHB/GUK1/PDHA1/AK4/PAPSS1/HSD17B12/AMPD2/NT5E/GCDH/MTAP/STOML2/ADSL/PRPSAP2/PRPS2/COASY/ACACA/AK2/DCAKD/ADK/PPAT/SLC25A1/TECR/PANK4/DCK/NME3/PANK2/PDHX/AK5/AMPD3/ACSBG1/SLC35B2/UQCC3/ACSS2/ACSF3",47
"GO:0007160","GO:0007160","cell-matrix adhesion","53/2647","233/18723",0.000251280053801878,0.00282609077084359,0.00215111508692273,"ACTN1/IQGAP1/POSTN/FERMT2/CTTN/RHOA/CDK6/CORO2B/VTN/THY1/RAC1/SORBS1/CLASP1/APOD/ROCK2/THBS1/TNXB/ITGB2/MINK1/MAP4K4/ITGA2/DAG1/UTRN/LIMCH1/ITGB4/GSK3B/ITGB3/ILK/PTK2/TRIP6/ARHGEF7/PTPRA/ITGA3/CDKN2A/CDK5/SLK/NF2/S100A10/DDR1/PTPRJ/BCR/JAM3/SDC4/NF1/COL3A1/PIK3R1/FAM107A/SERPINE1/BCAS3/MMP14/COL5A3/ITGA11/LIMS1",53
"GO:0043666","GO:0043666","regulation of phosphoprotein phosphatase activity","19/2647","58/18723",0.000253095533099845,0.0028412765085308,0.00216267390512561,"HSP90AB1/HSP90B1/GNAI2/LGALS3/ROCK2/PPP1R12A/FKBP1A/PPP1R9B/TIPRL/CSNK2B/GSK3B/PPP1R1B/MTOR/MAGI2/HTT/PTPRC/RGN/PPP6R3/SLC39A10",19
"GO:0051051","GO:0051051","negative regulation of transport","94/2647","470/18723",0.000259209645692951,0.00290457487384743,0.00221085426437483,"ATP1A2/GDI1/YWHAE/ANXA1/GNAI2/YWHAQ/MAOB/PARK7/IDH2/APOE/PFKL/HMGB1/ABAT/CAMK2D/RAB7A/CYFIP1/SRI/VPS35/RAP1B/GSTM2/LGALS3/RAP1A/APPL1/GJA1/LMAN1/SLC9A3R1/COMT/RAC1/PICALM/BAG3/HADH/APOD/UBQLN2/SNX12/THBS1/NOTCH1/PACSIN2/ERP29/SNX3/GSK3A/MAP4K4/PRKCB/ARL6IP5/WNK1/RANGAP1/OXSR1/IRS2/ITGB3/LRPAP1/ARFIP1/HMOX1/MTOR/FIS1/SERPINE2/FMR1/CAB39/CD74/SLC6A9/ANK3/STXBP3/UFM1/SEMG1/CD47/ATP9A/CDK5/DLG4/CYP51A1/EPHB2/AKT1/BST2/ATXN2/CSK/AKT2/ICAM1/ERLEC1/GNB5/CHP1/ENY2/PLSCR1/PRTN3/OS9/APPL2/ARF6/PACSIN3/CTTNBP2NL/P2RY12/RAB23/PPP1R9A/SCAMP5/APOC1/SUMO1/RAB11FIP5/STXBP6/RAB11FIP1",94
"GO:0010769","GO:0010769","regulation of cell morphogenesis involved in differentiation","27/2647","96/18723",0.000262540229827304,0.00293650766218928,0.00223516031408787,"FLNA/ACTN4/P4HB/POSTN/DNM2/CALR/FERMT2/DBN1/PAFAH1B1/ACTR2/CDC42/OPA1/RAC1/GBP1/RAB21/C1QBP/ILK/PTK2/PTPRD/PAK3/ARHGEF7/BAIAP2/S100A10/CSPG5/SPRY4/UNC13D/LIMS1",27
"GO:0006903","GO:0006903","vesicle targeting","16/2647","45/18723",0.000267051315782329,0.00297606274723117,0.00226526817229113,"SCRIB/PDCD6/YKT6/CLASP1/TMED10/EXOC4/SNAP23/PEF1/TMED2/CUL3/SNAP29/GBF1/CHP1/PPP6C/ARFGAP3/PSEN1",16
"GO:0043631","GO:0043631","RNA polyadenylation","16/2647","45/18723",0.000267051315782329,0.00297606274723117,0.00226526817229113,"PABPC1/CPSF6/NUDT21/APP/CPSF7/SUPT5H/CSTF2/ZC3H14/FIP1L1/RNF40/CPSF3/SYMPK/CPSF1/CSTF3/PAPOLA/NELFE",16
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","40/2647","163/18723",0.000272615568052913,0.00303017579936213,0.0023064570130882,"SPTAN1/SPTBN1/MAP2/RDX/GSN/SPTB/NPM1/CAPZB/LIMA1/MAPRE1/CORO1B/ARHGEF2/ADD2/CAPZA1/FKBP4/CORO2B/STMN1/HIP1R/PAK2/SCIN/GMFB/CLASP1/TBCD/WASF2/PFN2/TAOK1/SPTBN4/ARHGEF7/STMN2/ARPIN/MAP6D1/FLII/CAMSAP2/CKAP2/ARFGEF1/PIK3R1/PPP1R9A/HDAC6/WAS/CDK5RAP2",40
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","89/2647","441/18723",0.000272899408817615,0.00303017579936213,0.0023064570130882,"PLEC/YWHAE/PPP2R1A/PPIA/GNAI2/YWHAB/PARK7/APOE/NPM1/PPP2CA/MVP/EIF4G1/PRKAR1A/ADAR/LGALS3/SFN/TARDBP/PAK2/THY1/SLC27A1/DMD/ROCK2/SPAG9/PPP5C/FKBP1A/GIT1/PPP1R9B/DYNLL1/DNAJA1/TIPRL/WNK1/CDK5RAP3/PKN1/LPCAT1/GSK3B/IRS2/ILK/PPP1R1B/TSG101/MTOR/SORL1/CD109/PPP2R5D/PIP4K2B/SNX6/PIP4K2A/AKT1S1/CHMP6/CDKN2A/FKBP8/EPHB2/ARPP19/PRKAR1B/AKT1/DNAJC10/TMED2/PPP1R8/CSK/ENSA/NF2/PPP2R5A/RASSF2/HDAC4/MICAL1/PTPRJ/CDKN2C/PDCD4/SPRY4/CHP1/NUP62/PTPRC/PTPN1/RGN/PTPN6/GPD1L/NF1/NCK2/CACTIN/GBA/VPS25/APOC1/MEN1/PLEK/CDKN1B/NCOR1/ARRB1/PSEN1/PIP4K2C/ZBED3",89
"GO:0009306","GO:0009306","protein secretion","75/2647","359/18723",0.000275215202633586,0.00305034345278278,0.0023218078800839,"MYH10/GLUD1/ANXA1/EZR/EGFR/PPIA/CANX/PDIA4/PARK7/IDH2/APOE/PFKL/PFKM/GLUL/ABAT/PAFAH1B1/KIF5B/SRI/RAB11B/COPG1/VGF/TARDBP/GJA1/MYO18A/OSBP/RAC1/RAB10/OXCT1/HADH/HLA-DRB1/SNCG/RAB8A/ERP29/TMED10/PPP3CB/MAP4K4/RAB8B/CPT1A/CD38/DYNLL1/RAB13/PHPT1/SLC12A2/RAB3D/SEL1L/IRS2/ARFIP1/RBP4/RAB3C/PTPN23/STXBP3/STX4/SLC16A1/CYP51A1/ENSA/BLOC1S3/HMGN3/M6PR/RCN3/PPID/BAD/ENY2/C2CD2L/EXOC1/ARF6/WLS/STXBP5/ARFGAP3/PLEK/SYT7/IL1RN/AACS/CPLX1/RAB11FIP5/RAB11FIP1",75
