"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030496","GO:0030496","midbody","63/2712","196/19550",4.17274544584807e-11,5.73949326419479e-10,2.87575505404028e-10,"MYH10/HSPA5/GDI1/ANXA2/HSP90B1/IQGAP1/RDX/CRMP1/GNAI2/DNM2/CTNND1/PDCD6IP/PPP1CC/RAN/GNAI1/CDC42/CLIC4/RHOA/SAFB/CCDC124/ARL8B/SH3GLB1/NUDC/PIN1/ARL8A/RAB8A/RALA/EXOC4/TTLL12/SCCPDH/PKN1/EML3/CHMP4B/TSG101/EML4/VPS4A/IST1/MAPRE3/CENPV/EXOC2/CHAMP1/DCTN3/KIF3B/VPS37B/PKN2/CDK1/EXOC3/CENPF/MICAL1/EXOC5/NUP62/ANLN/EXOC1/ARF6/KIF4A/USP8/ARL2BP/PSRC1/AURKB/ZFYVE19/CYLD/CCDC66/EXOC7",63
"GO:0010494","GO:0010494","cytoplasmic stress granule","34/2712","76/19550",6.43373149518704e-11,8.6855375185025e-10,4.35186126477564e-10,"KPNB1/PABPC1/DDX3X/YBX1/EIF4G1/G3BP1/DDX1/PABPC4/ATXN2L/TARDBP/EIF2S1/UBAP2L/G3BP2/DDX19B/STAU1/TRIM25/PRRC2C/LARP1/TIA1/FMR1/YTHDF3/CELF1/EIF4E/YTHDF2/YTHDF1/GIGYF2/ATXN2/LSM14A/PUM1/CTSG/PQBP1/RPTOR/MBNL1/RBFOX1",34
"GO:0030133","GO:0030133","transport vesicle","106/2712","412/19550",8.60981977280197e-11,1.14119247534048e-09,5.71790901657853e-10,"CLTC/DPYSL3/AP2A1/HLA-A/RAB14/RAB1B/RAB11B/SEC22B/HLA-C/COPG1/SEC23A/COPS4/ARCN1/VGF/PPT1/SEC31A/LMAN1/RAB1A/PDCD6/CPE/PICALM/RAB10/STX12/SGTA/YKT6/SEC16A/GIPC1/HLA-DRB1/COPE/RAB8A/ERP29/RAB35/TMED10/HLA-DRA/STX7/HLA-DRB3/APP/SV2A/CCDC88A/SEC23B/RAB8B/MFF/VPS45/PTPRS/CLTB/RAB13/BSN/RAB3D/NCALD/TRIM9/CLTA/PDE4B/COPZ1/DNAJC5/RAB3C/SORL1/CD74/SLC6A9/SORT1/SEC24B/NPTX1/COPS5/RPH3A/SEC24C/PEF1/AP1G1/VTI1B/STX4/CA4/SCAMP2/DLG4/GOLIM4/MT3/TMED2/IQSEC1/SURF4/TGOLN2/ITPR1/BLOC1S3/HLA-DQB1/M6PR/AP1S2/SIPA1/HLA-DRB4/IGF2R/HLA-DPB1/STX5/CHP1/ADAM10/KIF1A/APBA1/HLA-DPA1/SYNPR/PRRT1/STXBP5/SCAMP5/SNCAIP/BCL2L1/SYT7/UNC13D/PSEN1/SLC32A1/BRSK1/RAB11FIP5/TOR1A/WDR7",106
"GO:0005874","GO:0005874","microtubule","109/2712","429/19550",1.04383004115653e-10,1.35884303571984e-09,6.80844030603975e-10,"DYNC1H1/TUBB4B/CLTC/DPYSL2/TUBA1C/TUBB3/MAP2/TUBB6/CLIP2/IQGAP1/TUBA8/CCT2/MAP4/CCT8/CCT3/DCTN1/DNM2/PAFAH1B1/KIF5B/MAPRE1/NDRG1/CCT4/HSPH1/PBXIP1/KIF21A/DNM3/ARHGEF2/TUBB1/CKAP5/KIF5C/KLC1/TBCB/FKBP4/DCX/OPA1/TPT1/STMN1/TBCA/KIF2A/SARM1/DCTN2/DST/NUDC/CEP170/CLASP1/MAP2K2/MX1/EMD/ATAT1/GSK3A/MAPRE2/TBCD/DYNLRB1/DYNLL1/DYNC1LI1/DYNLL2/RAB3D/CDK5RAP3/MAP1LC3B2/RMDN3/HOOK3/EML3/GOLGA2/NAV1/EML4/DYNLT1/TUBG1/WDR47/MAPRE3/TUBGCP3/CDK5/BAIAP2/STIM1/MT3/ZW10/CUL3/DCTN3/MAP6D1/KIF3B/CAMSAP2/NUSAP1/KIF13B/CDK1/DPP9/CKAP2/BAG2/KIF1A/BICD1/SLAIN2/STAU2/TUBGCP6/PCNT/NEK6/TBCE/MAP7/SLAIN1/POLB/KIF4A/DYNLT3/BCAS3/CEP170B/PSRC1/AURKB/HDAC6/TBCC/SHROOM3/CYLD/CDK5RAP2/CCDC66",109
"GO:0030667","GO:0030667","secretory granule membrane","86/2712","311/19550",1.07859593107118e-10,1.37946742763314e-09,6.91177817325389e-10,"IQGAP1/CKAP4/AP2A2/RAB7A/SRI/RAB14/BSG/RAP1B/FLOT2/RHOA/LGALS3/HLA-C/RAP1A/VAPA/CPNE3/CPNE1/RAB5B/RAC1/RAB10/DDOST/RAB31/PRCP/ARL8A/SLC44A2/ITGB2/TMED10/STOM/LAMTOR1/DSC1/RHOG/CD38/DYNLL1/DYNC1LI1/RAB3D/CD9/CYB5R1/VPS13C/LPCAT1/RAB4B/ITGB3/ITPR2/PGRMC1/SNAP23/SPARC/DNAJC5/CD109/FCER1G/ATP8A1/TOM1/RAB18/CYBA/AZU1/AP1M1/HMOX2/CD47/CA4/DIAPH1/BST2/ITGAX/TMX3/ITGAM/TMED2/SURF4/DNAJC13/MAGT1/ITPR1/SNAP29/EXOC3/PTPRJ/IGF2R/CYBB/PTPRC/HVCN1/ADAM10/KIF1A/MGST1/FPR1/TMBIM1/STXBP5/SERPINB12/ATP6AP2/NDUFC2/PSEN1/STK10/ANO6/TYROBP",86
"GO:0005911","GO:0005911","cell-cell junction","121/2712","494/19550",1.23281080349869e-10,1.54951564784577e-09,7.76379943401172e-10,"FLNA/ACTB/MYH9/TLN1/ACTN1/ATP1A2/AHNAK/ANXA2/IQGAP1/ANXA1/ANK2/RDX/SYNM/FSCN1/ATP2A2/WDR1/PARK7/CTNNA1/CNN3/SCRIB/FLOT1/CTNND1/EPPK1/FERMT2/DBN1/PDCD6IP/ACTR3/PPP1CA/DES/NDRG1/PDLIM5/ARHGEF2/TJP2/CDC42/RAP1B/CLIC4/FLOT2/AKR1B1/RHOA/PLCG1/VAPA/GJA1/PAK2/LIN7C/PNN/RAB10/ABI2/SORBS1/MAP2K2/MYH1/NOTCH1/LIN7A/PACSIN2/APP/SV2A/DSC1/TBCD/GRB2/DAG1/PPP1R9B/WASF2/RAB13/SYNPO/CXADR/EIF4G2/ITGB3/ILK/SNAP23/PTK7/JAM2/MAGI1/CDK4/SPTBN4/ANK3/PDLIM3/ARVCF/STRN/BAIAP2/ITGA6/CLDN11/PDLIM1/AKT1/PDZD2/MAGI2/CSK/CDH11/NF2/PCDH1/SCN2A/PKN2/CDC42EP1/DSG4/PTPRJ/ARHGAP17/IGSF21/CDH6/DSC2/JAM3/ADAM10/PTPN6/PDLIM7/MICALL2/TRIM29/FXYD1/ADAM17/PIK3R1/VAMP5/PCDH9/SYMPK/PODXL/CDH1/EVPL/DLL1/ITGA5/WAS/KAZN/SHROOM3/OBSCN/STXBP6/LIMS1/CDSN",121
"GO:0001726","GO:0001726","ruffle","58/2712","178/19550",1.33839512828615e-10,1.63198421650983e-09,8.17700560434498e-10,"MYH9/TLN1/ACTN1/EEF1A1/ANXA2/IQGAP1/EZR/EGFR/FSCN1/DNM2/LIMA1/CYFIP1/TLN2/CTTN/NME1/MYO5A/ARHGEF2/NCKAP1/RHOA/CDK6/PLCG1/HIP1R/APPL1/MYO6/SLC9A3R1/S100B/RAC1/ARF4/PACSIN2/PALLD/PPP1R9B/WASF2/ITGB3/ARHGEF7/AIF1L/ARFIP2/BAIAP2/DIAPH1/NF2/AKT2/PSD2/AIF1/PTPRJ/SPRY4/SNX9/PSD3/PDLIM7/ADAM17/APPL2/ARAP3/ARF6/FAM107A/PODXL/PLEK/WIPF1/ITGA5/MTM1/ACAP2",58
"GO:0120111","GO:0120111","neuron projection cytoplasm","38/2712","93/19550",1.34319688601632e-10,1.63198421650983e-09,8.17700560434498e-10,"DYNC1H1/MAP2/CANX/MAPK1/PAFAH1B1/KIF5B/KIF5C/FLOT2/OPA1/HIP1R/DST/ARL8B/ARL8A/RAB21/DYNLL1/PURA/RANGAP1/FMR1/MAPK8IP3/AP3B1/AP3B2/ABHD12/ZC3H14/BAIAP2/DLG4/MAP2K4/KIF3B/BLOC1S3/DLG2/KIF1A/ACTR10/BLOC1S2/BLOC1S4/PQBP1/WLS/KIF4A/TRIM46/HDAC6",38
"GO:0071005","GO:0071005","U2-type precatalytic spliceosome","26/2712","50/19550",1.80907224682106e-10,2.03316563682219e-09,1.01871124969649e-09,"SF3B1/SF3A1/PRPF6/SNRPD3/LSM8/SF3A3/SMU1/PRPF31/SNRPB/MAGOHB/PRPF4/SNRPB2/LSM2/LSM4/SF3B4/LSM5/MFAP1/PRPF3/SF3B5/SNRPE/SF3A2/PHF5A/SNRPF/LSM6/LSM7/CWC22",26
"GO:0005884","GO:0005884","actin filament","43/2712","114/19550",1.83195597360898e-10,2.03316563682219e-09,1.01871124969649e-09,"FLNA/ACTB/ACTC1/ACTN1/DPYSL3/IQGAP1/ANXA1/EZR/ACTBL2/DBN1/TPM2/POTEKP/CTTN/MYO5A/PDLIM5/CORO1B/NCKAP1/MYO6/RAC1/VPS18/PALLD/YES1/ARPC3/FYN/MYO9B/SPTBN4/PDLIM3/SPECC1/AIF1L/WASL/PDLIM1/MYO1B/MARK2/WIPF2/AIF1/JAM3/PDLIM7/PAWR/DNAJA3/WIPF3/WIPF1/EHBP1L1/WAS",43
"GO:0031300","GO:0031300","intrinsic component of organelle membrane","106/2712","417/19550",1.83372693698135e-10,2.03316563682219e-09,1.01871124969649e-09,"HSPA5/PDIA3/RRBP1/CANX/RTN4/RTN1/KTN1/HLA-A/IMMT/CALR/TMEM43/RAB11B/HLA-C/ESYT1/CHCHD3/HACD3/SUN2/STX12/SFXN1/HLA-DRB1/RAB35/TAP1/HLA-DRA/HLA-DRB3/DNAJB2/TBL2/SV2A/SACM1L/CPT1A/MFF/PTPRS/SFXN3/TAP2/SLC25A3/AFG3L2/TAPBP/DNAJC5/RAB3C/FIS1/CCDC47/CD74/SLC6A9/GDAP1/SFXN5/EMC1/ESYT2/DNAJC11/SEC61A1/COA3/FKBP8/STIM1/RER1/TECR/TMCO1/SPIRE1/DPM3/BID/EMC2/ECE1/TMEM33/DHCR7/HLA-DQB1/NPC1/TOMM40/GOLGA7/ABCB6/AGK/CCDC51/SEC62/EMC8/HLA-DRB4/SAMM50/SYNJ2BP/SUN1/HLA-DPB1/APOO/AUP1/PIGK/ERGIC3/YIF1A/ARL6IP1/EMC7/LBR/SLC35B2/PIGS/OXA1L/TMEM201/VAMP5/HLA-DPA1/WLS/SGPL1/SYNPR/SLC35A4/UQCC3/PIGT/MTX2/CLSTN1/LEMD3/SYVN1/P2RX7/SCO1/DERL1/FUNDC2/MFN1/RHBDD2/SLC32A1",106
"GO:0001725","GO:0001725","stress fiber","32/2712","71/19550",1.84072609095013e-10,2.03316563682219e-09,1.01871124969649e-09,"MYH9/ACTN4/ACTN1/MYH10/FSCN1/FLNB/MYH14/FERMT2/LIMA1/PDLIM5/CORO1B/BAG3/SORBS1/PALLD/SYNPO/ABLIM1/LIMCH1/ILK/PTK2/MYLK/TRIP6/DCTN4/PDLIM3/LPP/CYBA/PDLIM1/NEBL/PDLIM7/MICALL2/FAM107A/FHL3/XIRP1",32
"GO:0015935","GO:0015935","small ribosomal subunit","32/2712","71/19550",1.84072609095013e-10,2.03316563682219e-09,1.01871124969649e-09,"RPS27A/NPM1/RPSA/RPS3A/RPS4X/RPS6/RPS21/RPS5/RPS14/RPS20/RPS11/RPS15A/RPS18/RPS17/RPS19/RPS2/RPS26/RPS27/RPS24/RPS25/RPS23/MRPS36/ISG15/RPS15/EIF2A/RPS29/DHX29/MRPS28/MRPS34/MRPS7/MRPS9/MRPS6",32
"GO:0097517","GO:0097517","contractile actin filament bundle","32/2712","71/19550",1.84072609095013e-10,2.03316563682219e-09,1.01871124969649e-09,"MYH9/ACTN4/ACTN1/MYH10/FSCN1/FLNB/MYH14/FERMT2/LIMA1/PDLIM5/CORO1B/BAG3/SORBS1/PALLD/SYNPO/ABLIM1/LIMCH1/ILK/PTK2/MYLK/TRIP6/DCTN4/PDLIM3/LPP/CYBA/PDLIM1/NEBL/PDLIM7/MICALL2/FAM107A/FHL3/XIRP1",32
"GO:0030426","GO:0030426","growth cone","57/2712","177/19550",3.20805161942419e-10,3.49055168740333e-09,1.74892994806001e-09,"FLNA/TUBB3/HSP90AB1/MAP2/DPYSL3/YWHAE/IQGAP1/CRMP1/FSCN1/MYH14/DNM2/CTNND1/DBN1/PAFAH1B1/CYFIP1/KIF5B/CTTN/MYO5A/RUFY3/KIF5C/KLC1/FKBP4/GPM6A/DCTN2/THY1/DOCK7/GPRIN1/EXOC4/PALLD/APP/PPP1R9B/EXOC8/PTPRS/FXR2/ARPC3/CXADR/FXR1/FKBP15/ELAVL4/FMR1/MAPK8IP3/ABI1/DYNLT1/ZPR1/STMN2/ITGA3/CDK5/EXOC3/SIGMAR1/PCDH9/TENM2/PPP1R9A/PSEN1/OLFM1/TOR1A/STMN3/EXOC7",57
"GO:0032432","GO:0032432","actin filament bundle","34/2712","80/19550",3.52808058237731e-10,3.78230991846038e-09,1.89511449239153e-09,"FLNA/MYH9/ACTN4/ACTN1/MYH10/FSCN1/FLNB/MYH14/MARCKS/FERMT2/LIMA1/PDLIM5/CORO1B/BAG3/SORBS1/PALLD/SYNPO/ABLIM1/LIMCH1/ILK/PTK2/MYLK/TRIP6/DCTN4/PDLIM3/LPP/CYBA/PDLIM1/NEBL/PDLIM7/MICALL2/FAM107A/FHL3/XIRP1",34
"GO:0031968","GO:0031968","organelle outer membrane","68/2712","230/19550",4.42332722662279e-10,4.67334137421452e-09,2.34156300173625e-09,"PLEC/MAOB/RPS27A/HADHB/IMMT/PHB2/PPP1CC/NME1/CYB5R3/VAT1/SYNE2/OPA1/GJA1/SARM1/CHCHD3/SH3GLB1/MAVS/MAOA/EMD/CPT1A/MFF/COASY/NUTF2/VPS13C/RMDN3/PGRMC1/HK2/HMOX1/MTOR/FIS1/RETSAT/TOMM22/GDAP1/QTRT1/DNAJC11/PDE2A/PGAM5/KRAS/MT3/AGPAT5/SPIRE1/CYB5A/SYNE1/BID/DHCR7/TOMM40/ABCB6/SIGMAR1/AGK/ASS1/SAMM50/SYNJ2BP/APOO/BAD/TMEM109/ARMC1/MGST1/RPS6KB1/MTX2/SPATA18/BCL2L1/FUNDC2/MFN1/MSTO1/CLMN/PSEN1/RAB11FIP5/CISD2",68
"GO:0150034","GO:0150034","distal axon","81/2712","294/19550",4.53510965066254e-10,4.72299276476142e-09,2.366440674857e-09,"FLNA/ACTB/TUBB3/HSPA8/HSP90AB1/MAP2/DPYSL3/YWHAE/IQGAP1/CRMP1/FSCN1/MYH14/GLUL/DNM2/CTNND1/DBN1/PAFAH1B1/CYFIP1/KIF5B/SRI/CTTN/CAD/MYO5A/RUFY3/KIF5C/KLC1/FKBP4/GPM6A/DCTN2/THY1/DOCK7/SNCG/GPRIN1/EXOC4/PALLD/APP/GIT1/ITGA2/PRKCB/PPP1R9B/EXOC8/PTPRS/FXR2/ARPC3/CXADR/SNCB/FXR1/ILK/FKBP15/ELAVL4/FMR1/MAPK8IP3/ABI1/DYNLT1/ZPR1/STMN2/ITGA3/SLC8A2/CDK5/TBC1D24/RNF40/AAK1/EXOC3/SIGMAR1/MICAL1/CPLX2/TANC1/PCDH9/TENM2/RGS10/PPP1R9A/NTRK2/PSEN1/GAD1/OLFM1/CPLX1/SLC32A1/BRSK1/TOR1A/STMN3/EXOC7",81
"GO:0030666","GO:0030666","endocytic vesicle membrane","60/2712","193/19550",5.3463318361573e-10,5.4894026881108e-09,2.75044795722251e-09,"CLTC/EGFR/APOE/AP2A2/AP2A1/RPS27A/AP2B1/HLA-A/DNM2/CALR/CAMK2D/RAB7A/CAMK2A/CD163/RAB11B/SEC22B/TFRC/HLA-C/AP2M1/SCARB2/RAB10/RAB31/HLA-DRB1/RAB8A/RAB35/TAP1/HLA-DRA/HLA-DRB3/RAB8B/STAB1/CD9/TAP2/APOB/SNAP23/TAPBP/EPN2/CD74/CYBA/STX4/COLEC12/DLG4/GRIA2/WASL/ANXA3/AP2S1/TGOLN2/HLA-DQB1/M6PR/HLA-DRB4/IGF2R/HLA-DPB1/CYBB/HVCN1/MSR1/APPL2/HLA-DPA1/WLS/RAB23/SYT7/RAB11FIP1",60
"GO:0019867","GO:0019867","outer membrane","68/2712","232/19550",6.65425374302024e-10,6.73743191480799e-09,3.37576907723395e-09,"PLEC/MAOB/RPS27A/HADHB/IMMT/PHB2/PPP1CC/NME1/CYB5R3/VAT1/SYNE2/OPA1/GJA1/SARM1/CHCHD3/SH3GLB1/MAVS/MAOA/EMD/CPT1A/MFF/COASY/NUTF2/VPS13C/RMDN3/PGRMC1/HK2/HMOX1/MTOR/FIS1/RETSAT/TOMM22/GDAP1/QTRT1/DNAJC11/PDE2A/PGAM5/KRAS/MT3/AGPAT5/SPIRE1/CYB5A/SYNE1/BID/DHCR7/TOMM40/ABCB6/SIGMAR1/AGK/ASS1/SAMM50/SYNJ2BP/APOO/BAD/TMEM109/ARMC1/MGST1/RPS6KB1/MTX2/SPATA18/BCL2L1/FUNDC2/MFN1/MSTO1/CLMN/PSEN1/RAB11FIP5/CISD2",68
"GO:0031301","GO:0031301","integral component of organelle membrane","98/2712","387/19550",1.10654018430078e-09,1.10502437582914e-08,5.53668989116613e-09,"HSPA5/PDIA3/RRBP1/CANX/RTN4/RTN1/KTN1/HLA-A/IMMT/CALR/TMEM43/HLA-C/ESYT1/CHCHD3/HACD3/SUN2/STX12/SFXN1/HLA-DRB1/TAP1/HLA-DRA/HLA-DRB3/TBL2/SV2A/SACM1L/CPT1A/MFF/PTPRS/SFXN3/TAP2/SLC25A3/AFG3L2/TAPBP/FIS1/CCDC47/CD74/SLC6A9/GDAP1/SFXN5/EMC1/DNAJC11/SEC61A1/COA3/FKBP8/STIM1/RER1/TECR/TMCO1/SPIRE1/DPM3/BID/EMC2/TMEM33/DHCR7/HLA-DQB1/NPC1/TOMM40/ABCB6/AGK/CCDC51/SEC62/EMC8/HLA-DRB4/SAMM50/SYNJ2BP/SUN1/HLA-DPB1/APOO/AUP1/PIGK/ERGIC3/YIF1A/ARL6IP1/EMC7/LBR/SLC35B2/PIGS/OXA1L/TMEM201/VAMP5/HLA-DPA1/WLS/SGPL1/SYNPR/SLC35A4/UQCC3/PIGT/MTX2/CLSTN1/LEMD3/SYVN1/P2RX7/SCO1/DERL1/FUNDC2/MFN1/RHBDD2/SLC32A1",98
"GO:0035578","GO:0035578","azurophil granule lumen","36/2712","91/19550",1.18564391663542e-09,1.16801948003679e-08,5.85232488012078e-09,"DYNC1H1/TUBB4B/PYGB/ANXA2/CCT2/GDI2/CCT8/MAPK1/CAP1/ACLY/ACTR2/CYB5R3/VAT1/PA2G4/PSMD1/TXNDC5/PADI2/ARSA/GGH/CTSA/TOLLIP/FAF2/AZU1/IST1/LYZ/CREG1/CTSG/PRTN3/ELANE/ACTR10/GCA/PTGES2/STK11IP/ARSB/UNC13D/AGA",36
"GO:0030427","GO:0030427","site of polarized growth","57/2712","183/19550",1.32312350608049e-09,1.28607604791024e-08,6.44384360154288e-09,"FLNA/TUBB3/HSP90AB1/MAP2/DPYSL3/YWHAE/IQGAP1/CRMP1/FSCN1/MYH14/DNM2/CTNND1/DBN1/PAFAH1B1/CYFIP1/KIF5B/CTTN/MYO5A/RUFY3/KIF5C/KLC1/FKBP4/GPM6A/DCTN2/THY1/DOCK7/GPRIN1/EXOC4/PALLD/APP/PPP1R9B/EXOC8/PTPRS/FXR2/ARPC3/CXADR/FXR1/FKBP15/ELAVL4/FMR1/MAPK8IP3/ABI1/DYNLT1/ZPR1/STMN2/ITGA3/CDK5/EXOC3/SIGMAR1/PCDH9/TENM2/PPP1R9A/PSEN1/OLFM1/TOR1A/STMN3/EXOC7",57
"GO:0030120","GO:0030120","vesicle coat","26/2712","54/19550",1.58735035956932e-09,1.52260317385004e-08,7.62895532923204e-09,"CLTC/AP2A2/AP2A1/AP2B1/COPG1/SEC23A/ARCN1/AP2M1/SEC31A/PDCD6/COPE/EPN1/SEC23B/CLTB/NCALD/CLTA/COPZ1/EPN2/SEC24B/CLINT1/SEC24C/PEF1/AP1G1/AP2S1/AP1S2/NECAP1",26
"GO:0030117","GO:0030117","membrane coat","35/2712","89/19550",2.42263595768797e-09,2.2642328373776e-08,1.13448674401852e-08,"CLTC/AP2A2/AP2A1/AP2B1/AP1B1/COPG1/SEC23A/ARCN1/AP2M1/SEC31A/PDCD6/PICALM/COPE/EPN1/VPS18/SEC23B/CLTB/NCALD/CLTA/COPZ1/CHMP4B/EPN2/SEC24B/AP3B1/CLINT1/AP3B2/SEC24C/PEF1/EPS15L1/AP1G1/AP1M1/AP2S1/AP1S2/IGF2R/NECAP1",35
"GO:0048475","GO:0048475","coated membrane","35/2712","89/19550",2.42263595768797e-09,2.2642328373776e-08,1.13448674401852e-08,"CLTC/AP2A2/AP2A1/AP2B1/AP1B1/COPG1/SEC23A/ARCN1/AP2M1/SEC31A/PDCD6/PICALM/COPE/EPN1/VPS18/SEC23B/CLTB/NCALD/CLTA/COPZ1/CHMP4B/EPN2/SEC24B/AP3B1/CLINT1/AP3B2/SEC24C/PEF1/EPS15L1/AP1G1/AP1M1/AP2S1/AP1S2/IGF2R/NECAP1",35
"GO:0045335","GO:0045335","phagocytic vesicle","46/2712","137/19550",3.6104445572945e-09,3.33166339527556e-08,1.66931946886235e-08,"VIM/PDIA3/FLNB/HLA-A/DNM2/CALR/RAB7A/KIF5B/RAB14/CDC42/RAB11B/SEC22B/HLA-C/LTF/RAP1A/APPL1/RAB10/RAB31/STX12/RAB8A/SNX3/TAP1/RAB8B/HGS/TAP2/VPS26B/SNAP23/TAPBP/MTOR/SRGAP2/STXBP3/CYBA/STX4/ANXA3/STX8/CYBB/HVCN1/ELANE/PLD4/APPL2/RAB23/SYT7/WAS/RAB11FIP5/RAB11FIP1/FMNL1",46
"GO:0030864","GO:0030864","cortical actin cytoskeleton","32/2712","79/19550",4.90018441518054e-09,4.46529304833327e-08,2.23732104219427e-08,"SPTAN1/SPTBN1/MYH9/ACTN4/ACTN1/EEF1A1/RDX/GSN/WDR1/CALD1/CAP1/SPTB/FLOT1/DBN1/CTTN/ACTR2/LASP1/FLOT2/LANCL2/DMD/PRKCB/PPP1R9B/UTRN/SPTBN4/WASL/NF2/SNX9/ANLN/CDH1/PPP1R9A/MOBP/SHROOM3",32
"GO:0030532","GO:0030532","small nuclear ribonucleoprotein complex","37/2712","100/19550",6.18139222314692e-09,5.56325300083223e-08,2.7874504242131e-08,"SF3B1/SF3A1/LUC7L2/SNRNP70/SNRPA/PRPF6/SNRPD3/LSM8/SNRNP40/SF3A3/LUC7L/PRPF31/DDX23/SNRPB/SNRPGP15/PRPF4/SNRPB2/LSM2/PRPF40A/LSM4/LSM5/SF3B6/LARP7/MEPCE/PRPF3/SF3B5/SNRPE/SF3A2/PHF5A/SNRPF/LSM6/CD2BP2/ARFGEF1/LSM7/PPIH/HTATSF1/SNRPC",37
"GO:0031965","GO:0031965","nuclear membrane","78/2712","297/19550",9.92288221057021e-09,8.82168430671425e-08,4.42007718493949e-08,"LMNA/LMNB2/MATR3/EGFR/KPNB1/YBX1/PAFAH1B1/TMEM43/SYNE2/VAPA/MYO6/CPNE1/CBX3/TOR1AIP1/TRA2B/HACD3/MYOF/SUN2/MX1/EMD/DNAJB2/CLCC1/NUP98/NUTF2/RANGAP1/NUP155/ITGB4/PLRG1/RBM15/RETSAT/SORT1/AQP1/CDK4/NUP35/NUDT1/CENPV/SLC16A3/PLCB1/RANBP2/NUP85/SYNE1/UTP18/FAM169A/DHCR7/ITPR1/SIGMAR1/DPY19L3/ANKRD17/NUP54/EDNRB/SUN1/SPIN1/NRXN1/NUP62/SEPHS1/TOR1AIP2/NUP107/TMEM109/AHCTF1/LBR/TMEM201/DCTN5/WTAP/POM121/ALOX5AP/LEMD3/NRM/P2RX7/BCL2L1/DPY19L1/NUP50/ZC3HC1/SUMO1/CLMN/PSEN1/SH3BGRL2/TOR1A/WDR3",78
"GO:0005759","GO:0005759","mitochondrial matrix","112/2712","480/19550",1.14028632715247e-08,1.00152859336645e-07,5.01812752722773e-08,"GLUD1/HSPD1/TUFM/PARK7/IDH2/ALDH6A1/ALDH7A1/HADHB/SHMT2/ABAT/ALDH4A1/NADK2/HSPE1/SOD2/NDUFS1/SSBP1/CS/ACAT1/ETFA/LONP1/OGDH/GSTK1/PDHB/DECR1/MPST/PC/SUCLG2/PDHA1/OXCT1/ME2/HADH/AK4/ETFB/IVD/MCCC2/FDXR/DTYMK/ABCE1/C1QBP/GCDH/PMPCA/ALDH5A1/NDUFS2/SUCLA2/COASY/NDUFA10/NFS1/PMPCB/PCCB/TIMM44/AASS/SUCLG1/IARS2/LRRC59/SARS2/IDH3B/ACAA2/BCKDHA/HIBCH/MRPL53/TFAM/NUDT1/MRPS36/PDE2A/CREB1/HIBADH/DHX30/LARS2/DBT/TXNRD2/MRPL4/CLPP/NDUFS8/ABHD10/MRPL17/PDHX/PDP1/LACTB2/CDK1/PIN4/MRPL2/ARL2/ACADS/PTPN1/NDUFS7/MRPL43/IDH3G/ISCA2/IBA57/OXA1L/BDH1/ACOT9/MRPS28/MRPL23/DNAJA3/GSTZ1/MRPS34/BCKDK/ARL2BP/BCL2L1/MRPS7/ACSS2/MRPL11/NDUFA7/TRMT5/ACSF3/MRPS9/MRPS6/PHYKPL/PDPR/MRPL49/MECR",112
"GO:0120114","GO:0120114","Sm-like protein family complex","39/2712","111/19550",1.31387991326371e-08,1.14026006758243e-07,5.71323721682339e-08,"SF3B1/SF3A1/LUC7L2/SNRNP70/STRAP/SNRPA/PRPF6/SNRPD3/LSM8/SNRNP40/SF3A3/LUC7L/PRPF31/DDX23/SNRPB/SNRPGP15/PRPF4/SNRPB2/LSM2/PRPF40A/LSM4/LSM5/SF3B6/LARP7/GEMIN5/MEPCE/PRPF3/SF3B5/SNRPE/SF3A2/PHF5A/SNRPF/LSM6/CD2BP2/ARFGEF1/LSM7/PPIH/HTATSF1/SNRPC",39
"GO:0097525","GO:0097525","spliceosomal snRNP complex","34/2712","90/19550",1.36700718849523e-08,1.16016052876421e-07,5.81294785186892e-08,"SF3B1/SF3A1/LUC7L2/SNRNP70/SNRPA/PRPF6/SNRPD3/LSM8/SNRNP40/SF3A3/LUC7L/PRPF31/DDX23/SNRPB/SNRPGP15/PRPF4/SNRPB2/LSM2/PRPF40A/LSM4/LSM5/SF3B6/PRPF3/SF3B5/SNRPE/SF3A2/PHF5A/SNRPF/LSM6/CD2BP2/LSM7/PPIH/HTATSF1/SNRPC",34
"GO:0031227","GO:0031227","intrinsic component of endoplasmic reticulum membrane","52/2712","170/19550",1.36863930690977e-08,1.16016052876421e-07,5.81294785186892e-08,"HSPA5/PDIA3/RRBP1/CANX/RTN4/RTN1/KTN1/HLA-A/CALR/HLA-C/ESYT1/HACD3/HLA-DRB1/TAP1/HLA-DRA/HLA-DRB3/DNAJB2/TBL2/SACM1L/TAP2/TAPBP/CCDC47/CD74/EMC1/ESYT2/SEC61A1/FKBP8/STIM1/TECR/TMCO1/DPM3/EMC2/TMEM33/DHCR7/HLA-DQB1/SEC62/EMC8/HLA-DRB4/HLA-DPB1/AUP1/PIGK/ERGIC3/ARL6IP1/EMC7/SLC35B2/PIGS/HLA-DPA1/SGPL1/PIGT/SYVN1/DERL1/RHBDD2",52
