"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060589","GO:0060589","nucleoside-triphosphatase regulator activity","102/2695","488/18368",0.000105110670182377,0.00140898350744472,0.00107481587554912,"GDI1/IQGAP1/GDI2/EEF1D/NUCB1/ARHGEF2/RAP1GDS1/SEC23A/ARHGDIA/RAP1A/THY1/HACD3/PLXNB1/ARF4/TRIO/DOCK7/GPS1/RIC8A/CCDC88A/SEC23B/LAMTOR1/GIT1/GAPVD1/TBCD/EEF1B2/ALDH1A1/RABEP1/EIF5/RANGAP1/AGFG1/AGAP3/MYO9B/SRGAP3/GPSM1/ARHGAP21/SRGAP2/SBF1/ARHGEF7/EIF2B4/ARHGEF6/GIT2/PGAM5/WASL/SMAP1/ARHGEF40/TBC1D10B/RABGAP1/LAMTOR4/TBC1D24/PLCB1/LAMTOR5/RANBP2/IQSEC1/ELMO1/TBC1D15/TBC1D9B/EIF2B2/PSD2/SIPA1/GBF1/ABR/GNB5/EIF2B1/SBF2/ARHGAP17/RASA4B/BCR/PSD3/ARHGAP44/ARFGEF1/ARHGAP35/RP2/SMAP2/DIS3/RGS7/SIPA1L1/NF1/TBC1D17/ARFGAP1/ARAP3/ACAP1/P2RY12/RGS10/TBC1D10A/DNAJA3/STXBP5/ARFGAP3/VAV3/ARHGAP5/DENND1A/ARL2BP/TBC1D5/ITSN1/RAP1GAP/ARHGAP23/ARHGAP22/WAS/ARRB1/OBSCN/ELMOD2/ACAP2/IQSEC3",102
"GO:0072341","GO:0072341","modified amino acid binding","28/2695","93/18368",0.000107287319794275,0.00142124143633357,0.00108416660002635,"TLN1/FASN/HSPA8/ANXA6/ANXA2/HMGB1/GSTM3/GSTM2/APPL1/SCARB2/LANCL1/SCIN/CPNE1/GSTM1/THBS1/GSTM4/GSDMA/CBS/SMPD3/MTHFR/MGST1/APPL2/OSBPL10/MARK1/PTGES/SYT7/PTGES2/GSDMD",28
"GO:0098632","GO:0098632","cell-cell adhesion mediator activity","18/2695","49/18368",0.000112506448521921,0.00147304954692655,0.00112368741730584,"ANXA2/ANXA1/CNN3/PPP1CA/PDLIM5/BSG/RAB10/PALLD/PLXNB3/CXADR/CD47/BAIAP2/PDLIM1/CDC42EP1/DSC2/JAM3/TRIM29/STXBP6",18
"GO:0000339","GO:0000339","RNA cap binding","10/2695","19/18368",0.000117432296617931,0.00150259961354308,0.00114622911531378,"EIF4A1/CYFIP1/DCPS/LARP1/EIF4E/EIF3D/NCBP2/GEMIN5/NCBP1/AGO2",10
"GO:0003746","GO:0003746","translation elongation factor activity","10/2695","19/18368",0.000117432296617931,0.00150259961354308,0.00114622911531378,"EEF1A1/EEF2/TUFM/EEF1A2/EEF1G/EEF1D/EEF1B2/EEFSEC/GTPBP1/HBS1L",10
"GO:0044325","GO:0044325","transmembrane transporter binding","36/2695","133/18368",0.00014245299441755,0.00178231319007972,0.00135960321875765,"FLNA/ACTN4/ACTN1/HSP90AB1/YWHAE/ANK2/ATP2A2/YWHAQ/PRKCSH/CAMK2D/SRI/AP2M1/FHL1/ANK1/SNTA1/SH3GL1/FKBP1A/YES1/PPP1R9B/PHPT1/FYN/ITPR2/PDE4B/FMR1/ANK3/DIAPH1/AKAP9/DPP10/S100A10/HTT/BAG2/GPD1L/FXYD1/PPP1R9A/PACS1/ARRB1",36
"GO:0097110","GO:0097110","scaffold protein binding","22/2695","67/18368",0.000142458425494827,0.00178231319007972,0.00135960321875765,"VIM/YWHAE/ATP2B4/PARK7/CD163/CDC37/MAP2K2/NLGN3/DYNLL1/DYNLL2/FYN/ITPR2/NLGN4X/UBTF/BAIAP2/DLG4/TCOF1/PHF6/GRM2/ATG4B/NCK2/DLL1",22
"GO:0050750","GO:0050750","low-density lipoprotein particle receptor binding","11/2695","23/18368",0.000162129895147172,0.00200613474654632,0.00153034117339609,"CLTC/HSP90B1/APOE/AP2A1/CLU/AP2M1/LANCL1/PICALM/DNAJA1/APOB/LRPAP1",11
"GO:0047485","GO:0047485","protein N-terminus binding","31/2695","110/18368",0.000182927642453719,0.00223887527611834,0.00170788279453357,"HSPA1B/YWHAQ/NPM1/PHB2/PPP1CC/PDLIM5/RPS21/CSNK2A1/SLC9A3R1/EXOC4/MECP2/SCFD1/ACOX1/CSNK2A2/DCTN4/EPB41/EIF3E/CHMP6/DCN/EXOC2/TRAF6/EXOC5/PDCD10/STX5/PEX19/ARF6/VPS25/ALOX5AP/MEN1/GAD1/LACRT",31
"GO:0019902","GO:0019902","phosphatase binding","48/2695","196/18368",0.00018558180738319,0.00224693672165024,0.00171403231267327,"HSP90B1/IQGAP1/EGFR/ATP2B4/STAT1/MAPK1/PPP1CC/PPP1CA/MVP/LGALS3/PPP2R2A/SLC9A3R1/CHCHD3/ANK1/CDC5L/SH3GL1/SNX3/PPP3CB/GRB2/PPME1/PPP1R18/PPP1R9B/STAU1/WNK1/IRS2/PTK2/SLC9A3R2/SPTBN4/AP3B1/STRN/DLG4/ARPP19/AKT1/GTF2F1/MAGI2/CSK/ENSA/STRN4/SBF2/BAD/PTPN1/PHACTR1/PPP6R3/PIK3R1/IGBP1/CTTNBP2NL/PPP1R9A/CDKN1B",48
"GO:0016887","GO:0016887","ATP hydrolysis activity","62/2695","272/18368",0.00021331473341083,0.00255523818958079,0.00194921413732628,"HSPA8/ATP1A2/HSPA5/HSPA1B/HSPD1/HSPA2/EIF4A1/ATP2B4/ATP2A2/RUVBL2/EIF4A2/DDX3X/DHX15/KIF5B/DDX39A/G3BP1/ATP2B3/DDX1/KIF21A/MCM4/KIF5C/ACIN1/LONP1/KIF2A/ATP13A1/ATP12A/MCM6/MCM3/DDX19B/SMARCA5/MCM5/OLA1/PFN2/DDX23/DDX46/DDX42/RNF213/ATP8A1/DDX21/GTF2F2/VPS4A/AQR/CHD3/ATP9A/RECQL/DHX30/KIF3B/KIF13B/ABCB6/DHX38/CLPB/SPATA5/HSPA13/KIF1A/DDX18/DHX29/DDX56/ATRX/PIF1/HSPA14/TOR1A/SMCHD1",62
"GO:0140142","GO:0140142","nucleocytoplasmic carrier activity","13/2695","31/18368",0.000217270071772993,0.00257522211385674,0.00196445848827437,"KPNB1/RAN/KPNA3/XPO7/NUP214/NUTF2/TNPO2/KPNA2/TNPO3/KPNA6/IPO4/XPO4/XPO5",13
"GO:0050780","GO:0050780","dopamine receptor binding","9/2695","17/18368",0.000246392180554844,0.00288997495109119,0.00220456161549071,"GNAS/DNM2/VPS35/PALM/SLC9A3R1/PPP1R9B/PPP1R1B/DLG4/CLIC6",9
"GO:1901981","GO:1901981","phosphatidylinositol phosphate binding","43/2695","173/18368",0.000277437943591495,0.00322056829364973,0.00245674836647488,"ANXA2/IQGAP1/GSN/FERMT2/SH3PXD2B/HIP1R/SCIN/OSBP/LANCL2/PICALM/SNX12/RAB35/SNX3/SNX27/PFN2/AMER2/GSDMA/ARFIP1/RPH3A/SNX18/ARFIP2/OGT/AKT1/PLCB1/MYO1B/WDR45B/FLII/OSBPL2/GBF1/RLBP1/SNX21/ARAP3/EXOC1/MARK1/DENND1A/SYT7/FZD7/PLA2G4A/SH3PXD2A/OBSCN/ZFYVE19/STXBP6/GSDMD",43
"GO:0004857","GO:0004857","enzyme inhibitor activity","22/2695","70/18368",0.000289785896518379,0.0033295808110173,0.00253990646142854,"ANXA5/ANXA2/ANXA1/RNH1/RPL5/RPS20/RPL23/NOTCH1/ABCE1/PPP1R12A/PRPSAP2/DYNLL1/RPL11/PPP1R12C/SNCB/FAF2/ANXA3/RPS15/DTX3L/APOC1/PIF1/ARRB1",22
"GO:0017056","GO:0017056","structural constituent of nuclear pore","12/2695","28/18368",0.000297033718302678,0.00337838350311935,0.00257713465321622,"NUP98/NUP214/NUTF2/NUP155/NUP35/NUP85/NUP188/NUP160/NUP54/NUP62/NUP107/POM121",12
"GO:0051117","GO:0051117","ATPase binding","26/2695","89/18368",0.000316944659600161,0.00356879686709781,0.00272238781298664,"ANK2/EZR/RDX/EGFR/RUVBL2/NSFL1C/TOR1AIP1/ANK1/RAC1/ATP1B2/SNTA1/RALA/ATP6V1G1/UBXN1/DNAJB1/S100A1/DNAJC10/CLPP/TOR1AIP2/PEX19/GABARAPL2/PIH1D1/SYVN1/DERL1/PSEN1/ATOX1",26
"GO:0005096","GO:0005096","GTPase activator activity","95/2695","462/18368",0.000324308662719144,0.00361555994278966,0.00275806012275999,"GDI1/IQGAP1/GDI2/EEF1D/NUCB1/ARHGEF2/RAP1GDS1/SEC23A/ARHGDIA/RAP1A/THY1/HACD3/PLXNB1/ARF4/TRIO/DOCK7/RIC8A/CCDC88A/SEC23B/LAMTOR1/GIT1/GAPVD1/TBCD/EEF1B2/ALDH1A1/RABEP1/RANGAP1/AGFG1/AGAP3/MYO9B/SRGAP3/ARHGAP21/SRGAP2/SBF1/ARHGEF7/EIF2B4/ARHGEF6/GIT2/PGAM5/SMAP1/ARHGEF40/TBC1D10B/RABGAP1/LAMTOR4/TBC1D24/PLCB1/LAMTOR5/RANBP2/IQSEC1/ELMO1/TBC1D15/TBC1D9B/EIF2B2/PSD2/SIPA1/GBF1/ABR/GNB5/EIF2B1/SBF2/ARHGAP17/RASA4B/BCR/PSD3/ARHGAP44/ARFGEF1/ARHGAP35/RP2/SMAP2/DIS3/RGS7/SIPA1L1/NF1/TBC1D17/ARFGAP1/ARAP3/ACAP1/P2RY12/RGS10/TBC1D10A/STXBP5/ARFGAP3/VAV3/ARHGAP5/DENND1A/TBC1D5/ITSN1/RAP1GAP/ARHGAP23/ARHGAP22/ARRB1/OBSCN/ELMOD2/ACAP2/IQSEC3",95
"GO:0051010","GO:0051010","microtubule plus-end binding","10/2695","21/18368",0.000338398960152416,0.00372350049765334,0.00284040049180623,"CLIP2/DCTN1/PAFAH1B1/MAPRE1/CKAP5/DST/CLASP1/MAPRE2/MAPRE3/STIM1",10
"GO:0008017","GO:0008017","microtubule binding","61/2695","271/18368",0.000340604397209852,0.00372350049765334,0.00284040049180623,"DPYSL2/MAP2/CLIP2/MAP4/EZR/DPYSL5/CNN3/DCTN1/DNM2/PAFAH1B1/KIF5B/MAPRE1/NDRG1/KIF21A/DNM3/ARHGEF2/CKAP5/KIF5C/DCX/OPA1/VAPB/VAPA/KIF2A/DST/SUN2/SBDS/CLASP1/MX1/STRBP/CCDC88A/PPP5C/MAP4K4/MAPRE2/MAP1LC3B2/RMDN3/HOOK3/EML3/GOLGA2/FMR1/EML4/RAE1/MAPRE3/TUBGCP3/STIM1/CETN2/MAP6D1/KIF3B/CAMSAP2/NUSAP1/KIF13B/CENPF/CHP1/KIF1A/GABARAPL2/TUBGCP6/POLB/KIF4A/PSRC1/HDAC6/CDK5RAP2/CCDC66",61
"GO:0019903","GO:0019903","protein phosphatase binding","38/2695","150/18368",0.000408644816758489,0.00439771012683517,0.00335470829531411,"HSP90B1/IQGAP1/EGFR/ATP2B4/STAT1/PPP1CC/PPP1CA/MVP/LGALS3/PPP2R2A/ANK1/CDC5L/SNX3/PPP3CB/GRB2/PPME1/PPP1R9B/STAU1/IRS2/PTK2/AP3B1/STRN/DLG4/ARPP19/AKT1/GTF2F1/CSK/ENSA/STRN4/BAD/PTPN1/PHACTR1/PPP6R3/PIK3R1/IGBP1/CTTNBP2NL/PPP1R9A/CDKN1B",38
"GO:0016765","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","19/2695","58/18368",0.00041008842212939,0.00439771012683517,0.00335470829531411,"GSTM3/GSTM2/GSTK1/LANCL1/GSTM1/GSTM4/FDPS/SMS/AGPS/NANS/HMBS/GSTT2/MAT1A/MGST1/RABGGTA/GSTZ1/ALOX5AP/PTGES/DHPS",19
"GO:0016877","GO:0016877","ligase activity, forming carbon-sulfur bonds","15/2695","41/18368",0.000434281145196238,0.00457009878028938,0.00348621165253448,"SUCLG2/SLC27A1/SLC27A3/UBA2/SUCLA2/UBA6/SUCLG1/UBA3/NAE1/ACSBG1/ATG7/MOCS3/ACSS2/ACSF3/AACS",15
"GO:0048487","GO:0048487","beta-tubulin binding","15/2695","41/18368",0.000434281145196238,0.00457009878028938,0.00348621165253448,"VAPB/APPL1/TBCA/ARL8B/SMC3/PDCD5/ARL8A/EMD/TBCD/TAOK1/EML4/HTT/GABARAPL2/BCAS3/HDAC6",15
"GO:0016209","GO:0016209","antioxidant activity","25/2695","86/18368",0.000444771313878775,0.00463715277247686,0.00353736249634581,"PRDX2/PARK7/APOE/HP/PRDX4/SOD2/GSTM2/GSTK1/TXNRD1/PTGS1/SOD3/GPX4/MT3/NXN/KDM3B/TXNRD2/SRXN1/MGST1/NQO1/HBZ/GSTZ1/PXDN/ALOX5AP/PTGES/GPX3",25
"GO:0032182","GO:0032182","ubiquitin-like protein binding","30/2695","111/18368",0.000505017416759734,0.00521696891074734,0.00397966404708781,"USP5/NSFL1C/OTUB1/SERBP1/RAD23B/UBE2N/DNAJB2/UBA2/HGS/PLAA/TOP2A/UBXN1/UCHL3/TSG101/TOLLIP/SQSTM1/TOM1/FAF2/RAE1/VPS28/RBCK1/STAM2/DDI2/NUP62/IKBKG/AUP1/RAD23A/TOM1L2/HDAC6/UBXN2B",30
"GO:0005546","GO:0005546","phosphatidylinositol-4,5-bisphosphate binding","24/2695","82/18368",0.000514104291233826,0.00526255847208443,0.00401444116408423,"ANXA2/GSN/HIP1R/SCIN/PICALM/RAB35/PFN2/AMER2/GSDMA/RPH3A/SNX18/PLCB1/MYO1B/FLII/OSBPL2/SNX21/EXOC1/MARK1/SYT7/FZD7/SH3PXD2A/OBSCN/STXBP6/GSDMD",24
"GO:0050321","GO:0050321","tau-protein kinase activity","10/2695","22/18368",0.000539155858290395,0.00546927474265752,0.00417213068150747,"ROCK2/GSK3A/FYN/GSK3B/TAOK1/CDK5/PRKAA1/MARK2/MARK1/BRSK1",10
"GO:1902936","GO:1902936","phosphatidylinositol bisphosphate binding","29/2695","107/18368",0.000590861052278017,0.00594026379343792,0.00453141558889908,"ANXA2/GSN/SH3PXD2B/HIP1R/SCIN/PICALM/RAB35/SNX3/PFN2/AMER2/GSDMA/RPH3A/SNX18/PLCB1/MYO1B/WDR45B/FLII/OSBPL2/GBF1/RLBP1/SNX21/EXOC1/MARK1/SYT7/FZD7/SH3PXD2A/OBSCN/STXBP6/GSDMD",29
"GO:0004364","GO:0004364","glutathione transferase activity","11/2695","26/18368",0.000605922123040925,0.00603777265968213,0.0046057983456115,"GSTM3/GSTM2/GSTK1/LANCL1/GSTM1/GSTM4/GSTT2/MGST1/GSTZ1/ALOX5AP/PTGES",11
"GO:0019905","GO:0019905","syntaxin binding","22/2695","74/18368",0.000683989013456327,0.00675589148378793,0.00515360143102828,"SEC22B/NAPA/VPS18/TMED10/STX7/SCFD1/SNAP23/GOLGA2/VPS11/STXBP3/TXLNA/HECTD3/RNF40/SNAP29/STX8/STX16/CPLX2/STXBP5/SYT7/CPLX1/CACNA1A/SCFD2",22
"GO:0030544","GO:0030544","Hsp70 protein binding","15/2695","43/18368",0.00077758234459659,0.00761354539144139,0.00580784616192968,"STIP1/ST13/DNAJB2/DNAJA1/STUB1/DNAJB1/DNAJA2/DNAJC8/CREB1/DNAJC10/PPID/NUP62/FGF1/DNAJA3/CDKN1B",15
"GO:0048027","GO:0048027","mRNA 5'-UTR binding","11/2695","27/18368",0.000887921799694616,0.00849820527341276,0.00648269187912948,"MYH10/DDX3X/SHMT2/RPS3A/RPL5/RPS14/LARP1/RPL26/FMR1/IGF2BP3/RSL1D1",11
"GO:0002020","GO:0002020","protease binding","34/2695","135/18368",0.000894754761910024,0.00849820527341276,0.00648269187912948,"CLTC/ANXA2/PARK7/COL1A1/FLOT1/SRI/COL1A2/FLOT2/CSTB/SART3/CST3/A2ML1/GSK3B/ITGB3/ITGA3/ATP9A/STIM1/NOL3/TIMP1/ECM1/ELANE/NDUFS7/OS9/RAD23A/COL3A1/F3/NTRK2/SERPINE1/SYVN1/DERL1/SUMO1/RHBDD2/SH3PXD2A/CARD16",34
"GO:0000146","GO:0000146","microfilament motor activity","12/2695","31/18368",0.000899416139933063,0.00849820527341276,0.00648269187912948,"MYH9/ACTC1/MYH10/MYH14/MYO5A/MYL6/MYO6/MYO9B/MYO5C/MYO1B/MYO1D/MYO1F",12
"GO:0043015","GO:0043015","gamma-tubulin binding","12/2695","31/18368",0.000899416139933063,0.00849820527341276,0.00648269187912948,"DDX3X/NDRG1/NME1/GIT1/PDE4B/ARHGEF7/TUBGCP3/BLOC1S2/TUBGCP6/BRSK1/RAB11FIP5/CDK5RAP2",12
"GO:0005521","GO:0005521","lamin binding","8/2695","16/18368",0.000905670188996031,0.00849820527341276,0.00648269187912948,"PPP1CC/TOR1AIP1/SUN2/PLCB1/SYNE1/SUN1/LBR/TMEM201",8
"GO:0048029","GO:0048029","monosaccharide binding","21/2695","71/18368",0.000965149978298275,0.0089814783104451,0.00685134738835487,"ALDOA/PFKL/PFKM/UGP2/TALDO1/PYGL/BSG/LMAN1/PLOD1/HK3/LMAN2/PLOD3/P4HA1/HK2/GYS1/PLOD2/EGLN1/COLEC12/DPM1/IGF2R/LMAN2L",21
"GO:0016840","GO:0016840","carbon-nitrogen lyase activity","7/2695","13/18368",0.00110197763614765,0.0100880229130264,0.00769545358234042,"APMAP/ADSL/SRR/GGACT/HAL/ASL/SDSL",7
"GO:0034236","GO:0034236","protein kinase A catalytic subunit binding","7/2695","13/18368",0.00110197763614765,0.0100880229130264,0.00769545358234042,"EZR/PRKAR1A/GSK3A/GSK3B/PRKAR1B/PJA2/CSK",7
"GO:0050145","GO:0050145","nucleoside monophosphate kinase activity","9/2695","20/18368",0.00112199364372598,0.0101884261518988,0.00777204425535145,"AK1/TJP2/GUK1/AK4/CMPK1/DTYMK/AK2/AK5/DLG2",9
"GO:0023023","GO:0023023","MHC protein complex binding","13/2695","36/18368",0.00119113833030077,0.0106446171422116,0.008120040747915,"PKM/HSPA8/HSP90AB1/YWHAE/HLA-DRB1/HLA-DRA/HLA-DRB3/CD81/CD74/HLA-DQB1/HLA-DRB4/HLA-DPB1/HLA-DPA1",13
"GO:0097718","GO:0097718","disordered domain specific binding","13/2695","36/18368",0.00119113833030077,0.0106446171422116,0.008120040747915,"CLTC/HSP90AB1/EZR/HSPA2/AP2A2/AP2M1/GJA1/HSP90AB4P/PPIL1/RRM1/HSP90AA4P/FYN/FKBP8",13
"GO:0005522","GO:0005522","profilin binding","6/2695","10/18368",0.0012225023960178,0.0106708348675662,0.00814004043370481,"DBN1/CTTN/ENAH/EVL/HTT/WIPF1",6
"GO:0005528","GO:0005528","FK506 binding","6/2695","10/18368",0.0012225023960178,0.0106708348675662,0.00814004043370481,"FKBP4/FKBP3/FKBP5/FKBP10/FKBP1A/FKBP2",6
"GO:0008641","GO:0008641","ubiquitin-like modifier activating enzyme activity","6/2695","10/18368",0.0012225023960178,0.0106708348675662,0.00814004043370481,"UBA2/UBA6/UBA3/NAE1/ATG7/MOCS3",6
"GO:0043495","GO:0043495","protein-membrane adaptor activity","10/2695","24/18368",0.00123590165397986,0.0107048097106256,0.00816595748702483,"MYH9/SYNE2/SLC9A3R1/PDCD6/SUN2/SLC9A3R2/SPTBN4/LPL/SYNE1/SUN1",10
"GO:0043236","GO:0043236","laminin binding","11/2695","28/18368",0.00127026114647764,0.0108357125070744,0.00826581415889753,"RPSA/LGALS1/LGALS3/THBS1/ITGA2/DAG1/ITGA3/ITGA6/ECM1/LRRC15/LACRT",11
"GO:0070325","GO:0070325","lipoprotein particle receptor binding","11/2695","28/18368",0.00127026114647764,0.0108357125070744,0.00826581415889753,"CLTC/HSP90B1/APOE/AP2A1/CLU/AP2M1/LANCL1/PICALM/DNAJA1/APOB/LRPAP1",11
"GO:0003697","GO:0003697","single-stranded DNA binding","31/2695","123/18368",0.0014538535162189,0.012308564355357,0.00938935076560842,"HNRNPA1/HSPD1/ANXA1/HMGB1/YBX1/IGHM/FUBP1/NME1/SSBP1/MCM4/HMGB2/MYEF2/RAD23B/RPA1/LONP1/MCM6/MCM3/MCM5/PURB/PURA/WBP11/CNBP/MSH2/SMARCA1/NUP35/NUCKS1/RECQL/MSH3/RAD23A/SMC2/RTF1",31
"GO:0005048","GO:0005048","signal sequence binding","16/2695","50/18368",0.00151743941819076,0.0127510207827074,0.00972687011189047,"KPNB1/AP2B1/AP2M1/KPNA3/SRP14/NUP98/NUP214/TNPO2/SEC61A1/KPNA2/KPNA6/SRP54/IPO4/PEX19/NOLC1/POM121",16
"GO:0051219","GO:0051219","phosphoprotein binding","24/2695","88/18368",0.00153592378992786,0.0128107421293242,0.00977242738854686,"YWHAE/YWHAB/MAPK1/PRKCSH/PAFAH1B1/SFN/PIN1/GPRIN1/TBL2/YES1/GRB2/MTOR/EPB41/RRAGA/PHF6/IGF2R/PTPN6/PIK3R1/TOX3/NCK2/PIH1D1/MEN1/ARRB1/RTF1",24
"GO:0005518","GO:0005518","collagen binding","20/2695","69/18368",0.00165790178282026,0.0137264515254089,0.0104709586283385,"SERPINH1/COL6A1/PPIB/COL6A2/THBS1/TNXB/HSD17B12/ITGA2/LUM/SPARC/AEBP1/ITGA3/DCN/DDR1/COL14A1/CRTAP/LRRC15/COL5A3/ITGA11/LACRT",20
"GO:0001540","GO:0001540","amyloid-beta binding","23/2695","84/18368",0.00179919606081938,0.0147875530254206,0.0112803994285717,"APOE/CLU/PICALM/ITGB2/ITGA2/CST3/LRPAP1/PGRMC1/SORL1/PFDN6/CD74/PFDN2/IDE/PFDN4/GRIA2/EPHB2/ITGAM/PFDN1/PFDN5/MSR1/APBA1/CLSTN1/CACNA1A",23
"GO:0015036","GO:0015036","disulfide oxidoreductase activity","14/2695","42/18368",0.00190250931606677,0.0153787376336255,0.011731373197194,"PGK1/PDIA3/P4HB/PDIA4/TXNL1/TMX1/TXNRD1/STAB1/NXN/TXNRD2/TMX3/DNAJC10/CCS/TMX2",14
"GO:0019205","GO:0019205","nucleobase-containing compound kinase activity","14/2695","42/18368",0.00190250931606677,0.0153787376336255,0.011731373197194,"AK1/NME1/TJP2/GUK1/AK4/CMPK1/DTYMK/AK2/ADK/DCK/NME3/AK5/DLG2/PNKP",14
"GO:0004298","GO:0004298","threonine-type endopeptidase activity","7/2695","14/18368",0.00192575666637762,0.0153787376336255,0.011731373197194,"PSMB5/PSMB1/PSMB2/PSMB8/PSMB7/PSMB6/PSMB10",7
"GO:0140666","GO:0140666","annealing activity","7/2695","14/18368",0.00192575666637762,0.0153787376336255,0.011731373197194,"ANXA1/DDX3X/EIF4B/FXR1/FMR1/SMARCA1/RECQL",7
"GO:0050840","GO:0050840","extracellular matrix binding","17/2695","56/18368",0.00208787657611888,0.016440202969999,0.0125410915429739,"ANXA2/RPSA/LGALS1/LGALS3/THBS1/ITGA2/DAG1/SPP1/ITGB3/SPARC/ITGA3/SMOC1/DCN/ITGA6/ECM1/LRRC15/LACRT",17
"GO:0070279","GO:0070279","vitamin B6 binding","17/2695","56/18368",0.00208787657611888,0.016440202969999,0.0125410915429739,"PYGB/PYGM/SHMT2/PSAT1/ABAT/PYGL/PDXK/NFS1/CBS/SRR/GPT/SCLY/SDSL/SGPL1/PHYKPL/GAD1/SPTLC1",17
"GO:0050660","GO:0050660","flavin adenine dinucleotide binding","23/2695","85/18368",0.00213027601514711,0.0166575749517753,0.0127069095640354,"MAOB/CYB5R3/SDHA/ETFA/POR/MAOA/IVD/TXNRD1/GCDH/CYB5R1/ACOX1/ILVBL/AGPS/TXNRD2/NQO2/MICAL1/CYBB/ACADS/MTHFR/COQ6/CYB5R2/ACAD9/KDM1A",23
"GO:0016829","GO:0016829","lyase activity","44/2695","196/18368",0.00224417434675607,0.0174271745823954,0.0132939837891322,"ENO1/FASN/TPI1/ALDOA/ALDOC/PARK7/HADHB/XRCC5/HSD17B4/SHMT2/PAICS/HMGB1/APMAP/HACD3/ME2/GSTM4/CD38/ADSL/GLO1/DDTL/ILVBL/BCKDHA/CBS/SRR/GGACT/TBXAS1/CA4/CENPV/L3HYPDH/HAL/FAHD2A/SCLY/ASL/SDSL/SGPL1/POLB/ALOX5AP/PTGES2/CA12/CA13/ALOX12B/PHYKPL/GAD1/CLYBL",44
"GO:0098918","GO:0098918","structural constituent of synapse","8/2695","18/18368",0.00234206507945107,0.0180627758867254,0.0137788399771599,"ACTB/ACTN1/ACTBL2/POTEKP/DNM3/BSN/CTBP2/ERC1",8
"GO:0030742","GO:0030742","GTP-dependent protein binding","9/2695","22/18368",0.00252005920894782,0.0193033106753418,0.014725157998578,"EEA1/CDC42/RAB5B/RAB3D/RAB3C/AP3B1/ARFIP2/AP1G1/MRAS",9
"GO:0017069","GO:0017069","snRNA binding","16/2695","53/18368",0.00297058391056939,0.0226005235358184,0.0172403731936317,"SNRNP70/SNRPA/SART3/SNRPD3/LSM8/PRPF31/PRPF4/SNRPB2/LSM2/DDX21/LSM4/LARP7/NCBP2/GEMIN5/MEPCE/LSM7",16
"GO:0001846","GO:0001846","opsonin binding","7/2695","15/18368",0.00315624124757353,0.0233811029261039,0.017835823116482,"C4A/PHB/CALR/ITGB2/C1QBP/ITGAM/VSIG4",7
"GO:0004029","GO:0004029","aldehyde dehydrogenase (NAD+) activity","7/2695","15/18368",0.00315624124757353,0.0233811029261039,0.017835823116482,"ALDH1L1/ALDH7A1/ALDH4A1/ALDH3A1/ALDH3A2/ALDH1A1/ALDH1A3",7
"GO:0032794","GO:0032794","GTPase activating protein binding","7/2695","15/18368",0.00315624124757353,0.0233811029261039,0.017835823116482,"GNAI1/PLXNB1/PIN1/GAPVD1/AKT1/CDH1/FMNL1",7
"GO:0050998","GO:0050998","nitric-oxide synthase binding","7/2695","15/18368",0.00315624124757353,0.0233811029261039,0.017835823116482,"ACTB/ATP2B4/DNM2/DNM3/DMD/SNTA1/CD74",7
"GO:0019843","GO:0019843","rRNA binding","19/2695","68/18368",0.00338433948895747,0.0249069690494517,0.0189998006397612,"EEF2/NPM1/RPS4X/RPLP0/RPL5/RPS5/RPL12/RPS14/RPS11/RPS18/SBDS/RPL23/RPL9/RPL11/RPL19/DDX21/MRPS7/MRPL11/MRPS6",19
"GO:0048306","GO:0048306","calcium-dependent protein binding","23/2695","88/18368",0.00344942203004046,0.0250993892620239,0.0191465846852496,"ANXA6/ANXA2/ANXA1/ATP2B4/PDCD6IP/CPNE3/SEC31A/PDCD6/S100B/S100A16/S100A14/TSG101/S100A1/PEF1/STMN2/ANXA3/VPS37B/S100A10/CHP1/CPLX2/MYO1D/S100P/PLSCR3",23
"GO:0001671","GO:0001671","ATPase activator activity","10/2695","27/18368",0.00349964841397669,0.0250993892620239,0.0191465846852496,"TOR1AIP1/ATP1B2/DNAJB2/DNAJA1/AHSA1/DNAJB1/DNAJA2/DNAJC10/DNAJB6/TOR1AIP2",10
"GO:0008139","GO:0008139","nuclear localization sequence binding","10/2695","27/18368",0.00349964841397669,0.0250993892620239,0.0191465846852496,"KPNB1/KPNA3/NUP98/NUP214/TNPO2/KPNA2/KPNA6/IPO4/NOLC1/POM121",10
"GO:0030507","GO:0030507","spectrin binding","10/2695","27/18368",0.00349964841397669,0.0250993892620239,0.0191465846852496,"ANK2/ADD2/DCTN2/ANK1/GBP1/SPTBN4/ANK3/EPB41/CAMSAP2/PTPRC",10
"GO:0005544","GO:0005544","calcium-dependent phospholipid binding","16/2695","54/18368",0.00365651686994295,0.0260584683263023,0.0198781996393967,"ANXA5/ANXA6/ANXA2/ANXA1/CPNE3/ESYT1/CPNE1/CPNE2/CPNE4/RPH3A/ESYT2/CPNE5/ANXA3/PLA2G4D/SYT7/PLA2G4A",16
